V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;Concatenando;Concatenado
23;440;FORTALEZA;65;MESSEJANA;9;53;2;3;"REIA"" OU ""RUA MONSENHOR ANTERO"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA DOUTOR JOSE FURTADO"" DAI ATE A ""AVENIDA VIENA WEINE"" OU (JOAQUIM FROTA) DAI ATE A ""AVENIDA DEPUTADO JOAQUIM DE FIGUEREDO CORA WEINE"" OU (JOAQUIM FROTA) DAI ATE A ""AVENIDA DEPUTADO JOAQUIM DE FIGUEREDO CORREIA"" OU ""RUA MONSENHOR ANTERO"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA DOUTOR JOSE FURTADO"" DAI ATE A ""AVENIDA VIENA WEINE"" OU (JOAQUIM FROTA) DAI ATE A ""AVENIDA DEPUTADO JOAQUIM DE FIGUEREDO CORA WEINE"" OU (JOAQUIM FROTA) DAI ATE A ""AVENIDA DEPUTADO JOAQUIM DE FIGUEREDO CORREIA"" OU ""RUA MONSENHOR ANTERO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;54;2;1;": DO PONTO INICIAL SEGUE ATE A ""AVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA";;
23;440;FORTALEZA;65;MESSEJANA;9;54;2;2;" MONSENHOR ANTERO) DAI EM UMA +RETA+ ATE A ""RUA CHICO LEMOS"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""AVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) DAI EM UMA +RETA+ ATE A ""RUA CHICO LEMOS"" ATE O PONTO INICIAL";
23;440;FORTALEZA;65;MESSEJANA;9;54;2;3;NaN;": DO PONTO INICIAL SEGUE ATE A ""AVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) DAI EM UMA +RETA+ ATE A ""RUA CHICO LEMOS"" ATE O PONTO INICIAL MONSENHOR ANTERO) DAI EM UMA +RETA+ ATE A ""RUA CHICO LEMOS"" ATE O PONTO INICIALNaN";": DO PONTO INICIAL SEGUE ATE A ""AVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) DAI EM UMA +RETA+ ATE A ""RUA CHICO LEMOS"" ATE O PONTO INICIAL MONSENHOR ANTERO) DAI EM UMA +RETA+ ATE A ""RUA CHICO LEMOS"" ATE O PONTO INICIALNaN"
23;440;FORTALEZA;65;MESSEJANA;9;55;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA CHICO LEMOS"" DAI SEGUE EM UMA +RETA+ ATE A """;;
23;440;FORTALEZA;65;MESSEJANA;9;55;2;2;"AVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) - :ESTRADA DO";": DO PONTO INICIAL SEGUE ATE A ""RUA CHICO LEMOS"" DAI SEGUE EM UMA +RETA+ ATE A ""AVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) - :ESTRADA DO";
23;440;FORTALEZA;65;MESSEJANA;9;55;2;3;" SITIO CANABEBAI"" - ""AVENIDA DESEMBARGADOR GONZAGA"" ATE PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""RUA CHICO LEMOS"" DAI SEGUE EM UMA +RETA+ ATE A ""AVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) - :ESTRADA DOAVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) - :ESTRADA DO SITIO CANABEBAI"" - ""AVENIDA DESEMBARGADOR GONZAGA"" ATE PONTO INICIAL";
23;440;FORTALEZA;65;MESSEJANA;9;55;2;4;NaN;": DO PONTO INICIAL SEGUE ATE A ""RUA CHICO LEMOS"" DAI SEGUE EM UMA +RETA+ ATE A ""AVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) - :ESTRADA DOAVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) - :ESTRADA DO SITIO CANABEBAI"" - ""AVENIDA DESEMBARGADOR GONZAGA"" ATE PONTO INICIAL SITIO CANABEBAI"" - ""AVENIDA DESEMBARGADOR GONZAGA"" ATE PONTO INICIALNaN";": DO PONTO INICIAL SEGUE ATE A ""RUA CHICO LEMOS"" DAI SEGUE EM UMA +RETA+ ATE A ""AVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) - :ESTRADA DOAVENIDA DEPUTADO JOAQUIM FIGUEREDO CORREIA"" (RUA MONSENHOR ANTERO) - :ESTRADA DO SITIO CANABEBAI"" - ""AVENIDA DESEMBARGADOR GONZAGA"" ATE PONTO INICIAL SITIO CANABEBAI"" - ""AVENIDA DESEMBARGADOR GONZAGA"" ATE PONTO INICIALNaN"
23;440;FORTALEZA;65;MESSEJANA;9;56;2;1;": DO PONTO INICIAL SEGUE ATE A ""AVENIDA DESEMBARGADOR GONZAGA"" DAI ATE A ""RUA EN";;
23;440;FORTALEZA;65;MESSEJANA;9;56;2;2;"FERMEIRO JOAQUIM PINTO"" DAI ATE A ""BR 116"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""AVENIDA DESEMBARGADOR GONZAGA"" DAI ATE A ""RUA ENFERMEIRO JOAQUIM PINTO"" DAI ATE A ""BR 116"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE ATE A ""AVENIDA DESEMBARGADOR GONZAGA"" DAI ATE A ""RUA ENFERMEIRO JOAQUIM PINTO"" DAI ATE A ""BR 116"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;57;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA ESCRIVAO AZEVEDO"" - ""RUA CICERO"" - ""RUA HENRI";;
23;440;FORTALEZA;65;MESSEJANA;9;57;2;2;"QUE JUSTA"" - ""RUA CHICO LEMOS"" - ""AVENIDA OLIVEIRA PAIVA"" - ""BR-116"" ATE O PONTO";": DO PONTO INICIAL SEGUE PELA ""RUA ESCRIVAO AZEVEDO"" - ""RUA CICERO"" - ""RUA HENRIQUE JUSTA"" - ""RUA CHICO LEMOS"" - ""AVENIDA OLIVEIRA PAIVA"" - ""BR-116"" ATE O PONTO";
23;440;FORTALEZA;65;MESSEJANA;9;57;2;3; INICIAL;": DO PONTO INICIAL SEGUE PELA ""RUA ESCRIVAO AZEVEDO"" - ""RUA CICERO"" - ""RUA HENRIQUE JUSTA"" - ""RUA CHICO LEMOS"" - ""AVENIDA OLIVEIRA PAIVA"" - ""BR-116"" ATE O PONTOQUE JUSTA"" - ""RUA CHICO LEMOS"" - ""AVENIDA OLIVEIRA PAIVA"" - ""BR-116"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA ESCRIVAO AZEVEDO"" - ""RUA CICERO"" - ""RUA HENRIQUE JUSTA"" - ""RUA CHICO LEMOS"" - ""AVENIDA OLIVEIRA PAIVA"" - ""BR-116"" ATE O PONTOQUE JUSTA"" - ""RUA CHICO LEMOS"" - ""AVENIDA OLIVEIRA PAIVA"" - ""BR-116"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;58;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA TENENTE NICOLAU"" - ""RUA TEODOFREDO GOIANO"" -";;
23;440;FORTALEZA;65;MESSEJANA;9;58;2;2;"RUA MONSENHOR HIPOLITO OU RUA DA AMIZADE - ""RUA DESEMBARGADOR GONZAGA"" - ""RUA";": DO PONTO INICIAL SEGUE PELA ""RUA TENENTE NICOLAU"" - ""RUA TEODOFREDO GOIANO"" -RUA MONSENHOR HIPOLITO OU RUA DA AMIZADE - ""RUA DESEMBARGADOR GONZAGA"" - ""RUA";
23;440;FORTALEZA;65;MESSEJANA;9;58;2;3;"MARGARIDA QUEIROZ"" - ""RUA MELO CESAR"" - ""RUA ESCRIVAO AZEVEDO"" - ""BR-116"" ATE O";": DO PONTO INICIAL SEGUE PELA ""RUA TENENTE NICOLAU"" - ""RUA TEODOFREDO GOIANO"" -RUA MONSENHOR HIPOLITO OU RUA DA AMIZADE - ""RUA DESEMBARGADOR GONZAGA"" - ""RUARUA MONSENHOR HIPOLITO OU RUA DA AMIZADE - ""RUA DESEMBARGADOR GONZAGA"" - ""RUAMARGARIDA QUEIROZ"" - ""RUA MELO CESAR"" - ""RUA ESCRIVAO AZEVEDO"" - ""BR-116"" ATE O";
23;440;FORTALEZA;65;MESSEJANA;9;58;2;4;PONTO INICIAL;": DO PONTO INICIAL SEGUE PELA ""RUA TENENTE NICOLAU"" - ""RUA TEODOFREDO GOIANO"" -RUA MONSENHOR HIPOLITO OU RUA DA AMIZADE - ""RUA DESEMBARGADOR GONZAGA"" - ""RUARUA MONSENHOR HIPOLITO OU RUA DA AMIZADE - ""RUA DESEMBARGADOR GONZAGA"" - ""RUAMARGARIDA QUEIROZ"" - ""RUA MELO CESAR"" - ""RUA ESCRIVAO AZEVEDO"" - ""BR-116"" ATE OMARGARIDA QUEIROZ"" - ""RUA MELO CESAR"" - ""RUA ESCRIVAO AZEVEDO"" - ""BR-116"" ATE OPONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""RUA TENENTE NICOLAU"" - ""RUA TEODOFREDO GOIANO"" -RUA MONSENHOR HIPOLITO OU RUA DA AMIZADE - ""RUA DESEMBARGADOR GONZAGA"" - ""RUARUA MONSENHOR HIPOLITO OU RUA DA AMIZADE - ""RUA DESEMBARGADOR GONZAGA"" - ""RUAMARGARIDA QUEIROZ"" - ""RUA MELO CESAR"" - ""RUA ESCRIVAO AZEVEDO"" - ""BR-116"" ATE OMARGARIDA QUEIROZ"" - ""RUA MELO CESAR"" - ""RUA ESCRIVAO AZEVEDO"" - ""BR-116"" ATE OPONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;59;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA JOSE LEON"" - ""RUA JOAO MACIEL"" - ""RUA ESC";;
23;440;FORTALEZA;65;MESSEJANA;9;59;2;2;"RIVAO AZEVEDO"" - ""RUA MELO CESAR"" - ""RUA MARGARIDA QUEIROZ"" - ""RUA DESEMBARGADOR";": DO PONTO INICIAL SEGUE PELA ""AVENIDA JOSE LEON"" - ""RUA JOAO MACIEL"" - ""RUA ESCRIVAO AZEVEDO"" - ""RUA MELO CESAR"" - ""RUA MARGARIDA QUEIROZ"" - ""RUA DESEMBARGADOR";
23;440;FORTALEZA;65;MESSEJANA;9;59;2;3;" GONZAGA"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""AVENIDA JOSE LEON"" - ""RUA JOAO MACIEL"" - ""RUA ESCRIVAO AZEVEDO"" - ""RUA MELO CESAR"" - ""RUA MARGARIDA QUEIROZ"" - ""RUA DESEMBARGADORRIVAO AZEVEDO"" - ""RUA MELO CESAR"" - ""RUA MARGARIDA QUEIROZ"" - ""RUA DESEMBARGADOR GONZAGA"" ATE O PONTO INICIAL";": DO PONTO INICIAL SEGUE PELA ""AVENIDA JOSE LEON"" - ""RUA JOAO MACIEL"" - ""RUA ESCRIVAO AZEVEDO"" - ""RUA MELO CESAR"" - ""RUA MARGARIDA QUEIROZ"" - ""RUA DESEMBARGADORRIVAO AZEVEDO"" - ""RUA MELO CESAR"" - ""RUA MARGARIDA QUEIROZ"" - ""RUA DESEMBARGADOR GONZAGA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;9;60;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA JOSE LEON"" ATE ""RUA FREI CANECA"" ATE ""AVE";;
23;440;FORTALEZA;65;MESSEJANA;9;60;2;2;"NIDA DESEMBARGADOR GONZAGA"" - ""RUA MONSENHOR HIPOLITO"" OU ""RUA DA AMIZADE"" - ""RU";": DO PONTO INICIAL SEGUE PELA ""AVENIDA JOSE LEON"" ATE ""RUA FREI CANECA"" ATE ""AVENIDA DESEMBARGADOR GONZAGA"" - ""RUA MONSENHOR HIPOLITO"" OU ""RUA DA AMIZADE"" - ""RU";
23;440;FORTALEZA;65;MESSEJANA;9;60;2;3;"A TEODOFREDO GOIANO"" - ""RUA TENENTE NICOLAU"" - ""RUA TEOFREDO GOIANA"" - ""RUA CAMP";": DO PONTO INICIAL SEGUE PELA ""AVENIDA JOSE LEON"" ATE ""RUA FREI CANECA"" ATE ""AVENIDA DESEMBARGADOR GONZAGA"" - ""RUA MONSENHOR HIPOLITO"" OU ""RUA DA AMIZADE"" - ""RUNIDA DESEMBARGADOR GONZAGA"" - ""RUA MONSENHOR HIPOLITO"" OU ""RUA DA AMIZADE"" - ""RUA TEODOFREDO GOIANO"" - ""RUA TENENTE NICOLAU"" - ""RUA TEOFREDO GOIANA"" - ""RUA CAMP";
